name,SITE Intel Group - 1-10-13 - NF Video SB French Hospital Aleppo.txt,SITE Intel Group - 1-17-13 - NF Liberate Taftanaz Airport.txt,SITE Intel Group - 1-18-13 - NF 50 Explosives Damascus.txt,SITE Intel Group - 1-2-13 - NF Security Missions Attacks.txt,SITE Intel Group - 1-24-13 -NF-Vehicles-Photos.txt,SITE Intel Group - 1-25-13 -NF-Handcuff.txt,SITE Intel Group - 1-28-13 - NF No Fly Zone Aleppo Bombings.txt,SITE Intel Group - 1-3-13 - NF Hama Bombings Attacks.txt,SITE Intel Group - 1-7-13 - NF Three Day Battle Murk.txt,SITE Intel Group - 10-11-13 - NF Liberating Deraa Rockets Deir Zour.txt,SITE Intel Group - 10-14-13 - NF Video SB Tama Barrier.txt,SITE Intel Group - 10-21-13 - NF SB Raid Sniping Syria.txt,SITE Intel Group - 10-23-13 - NF Pharma Factory Dmscs 250 DZ.txt,SITE Intel Group - 10-25-13 - NF Video Interview Sami Aridi.txt,SITE Intel Group - 10-29-13 - NF Bombings Mortars Killing Dozens.txt,SITE Intel Group - 10-30-13 - NF Destroy Jet Aleppo.txt,SITE Intel Group - 10-30-13 - NF Video Interview SB Assim.txt,SITE Intel Group - 10-7-13 - NF 100 Killed Aleppo Deraa.txt,SITE Intel Group - 11-1-13 - NF Video IED Series 3.txt,SITE Intel Group - 11-13-13 - NF Rashidiya Liberation.txt,SITE Intel Group - 11-15-13 - NF Video SB Deir Zour Airport.txt,SITE Intel Group - 11-18-13 - NF Video SB Revenge Rankus.txt,SITE Intel Group - 11-20-13 - NF Report Aleppo Clashes.txt,SITE Intel Group - 11-25-13 - NF Rockets Damascus Sniping Homs.txt,SITE Intel Group - 11-27-13 - NF Video Purify Rashidiya.txt,SITE Intel Group - 11-29-12 - NF Releases Captured Soldiers Helicopter.txt,SITE Intel Group - 11-29-13 - NF Executes 5 Liberates Oil Field.txt,SITE Intel Group - 11-7-13 - NF SB Air Force Intel Suweida.txt,SITE Intel Group - 11-8-13 - NF SBs 120 Deraa Hama Homs.txt,SITE Intel Group - 12-11-13 - NF Attacks Deraa Hama.txt,SITE Intel Group - 12-13-12 - NF Interior Ministry SBs.txt,SITE Intel Group - 12-16-13 - NF Video Interview Tamico Attacker.txt,SITE Intel Group - 12-17-13 - MHB Rocket Hermel Hezbollah.txt,SITE Intel Group - 12-18-13 - NF Video Raid Electric Co Jobar.txt,SITE Intel Group - 12-19-12 - NF Denies Deaths.txt,SITE Intel Group - 12-19-13 - NF Bemo Syriatel Towers DZ.txt,SITE Intel Group - 12-3-12 - NF SB 50 Nayrab Airport.txt,SITE Intel Group - 12-3-13 - NF Video Raid Harat Bado Deraa.txt,SITE Intel Group - 12-31-12 - NF Joint Op Attacks.txt,SITE Intel Group - 12-4-13 - NF Video Liberating Brigade 38 Deraa.txt,SITE Intel Group - 12-5-13 - NF Video Liberating Um Loqas Battalion Deraa.txt,SITE Intel Group - 12-6-13 - NF Video Raid Border Stations Deraa.txt,SITE Intel Group - 12-7-12 - NF SB Qusayr.txt,SITE Intel Group - 2-11-13 - NF Suicide Raid Homs.txt,SITE Intel Group - 2-14-13 - NF Raid Thanks.txt,SITE Intel Group - 2-14-13 - NF Video Revenge SB Mastumah.txt,SITE Intel Group - 2-15-13 - NF Shaddadi Raid SB.txt,SITE Intel Group - 2-18-13 - NF Video 50 Explosives Eastern Ghotah.txt,SITE Intel Group - 2-20-13 - NF Down 3 Planes Rockets.txt,SITE Intel Group - 2-21-13 - NF Video SBs Interior Ministry.txt,SITE Intel Group - 2-28-13 - NF Saudi Fighter Story Travel.txt,SITE Intel Group - 2-5-13 - NF Faysal Rockets 70 Plus Attacks.txt,SITE Intel Group - 2-6-13 - NF Siege Military Idlib Attacks Deraa.txt,SITE Intel Group - 3-11-13 - NF Liberate Yarabiyah.txt,SITE Intel Group - 3-12-13 - NF Video Biggest SB Homs.txt,SITE Intel Group - 3-18-13 - NF SBs Bridges.txt,SITE Intel Group - 3-19-13 - NF Liberating Khan Toman Depot.txt,SITE Intel Group - 3-22-13 - NF Rockets Raids Hama Idlib DZ.txt,SITE Intel Group - 3-27-13 - NF Killing 70 Three Attacks DZ.txt,SITE Intel Group - 3-5-13 - NF 2 SBS Raid Damascus.txt,SITE Intel Group - 3-7-13 - NF Raids Ambushes Aleppo Hama Homs.txt,SITE Intel Group - 4-3-13 - NF Rockets Bombings.txt,SITE Intel Group - 4-9-13 - NF SB Homs Attacks Video.txt,SITE Intel Group - 5-14-13 - Video Alleged ISIL Fighters Public Execution Syria.txt,SITE Intel Group - 5-9-13 - MB Video Burial MB NF Fighters.txt,SITE Intel Group - 6-14-13 - NF Returns Claims Attacks.txt,SITE Intel Group - 6-18-13 - NF Attacks Damascus Hama.txt,SITE Intel Group - 6-19-13 - NF Ops Aleppo.txt,SITE Intel Group - 6-25-13 - NF 7 Man SB Bombing Damascus.txt,SITE Intel Group - 6-25-13 - NF Video Shaddadi Liberation.txt,SITE Intel Group - 6-27-13 - NF Dual SB Rockets Damascus Deraa Idlib.txt,SITE Intel Group - 7-1-13 - NF Deraa Joint Op Barriers.txt,SITE Intel Group - 7-10-13 - NF Video Became Ruins Deraa Barrier.txt,SITE Intel Group - 7-12-13 - NF Video Aleppo May 2013.txt,SITE Intel Group - 7-17-13 - NF SB Raid Hama Aleppo Damascus.txt,SITE Intel Group - 7-18-13 - NF Video SB Barghout Barrier Homs.txt,SITE Intel Group - 7-2-13 - NF Video IED Video Series 1.txt,SITE Intel Group - 7-22-13 - NF Audio Julani Success Warning.txt,SITE Intel Group - 7-24-13 - Himam Video 5 Deraa NF Food.txt,SITE Intel Group - 7-25-13 - NF Video BoE 14 Idlib.txt,SITE Intel Group - 7-26-13 - HNA Video 6 Bread East Ghouta.txt,SITE Intel Group - 7-26-13 - NF 2k Fighters Idlib Attacks.txt,SITE Intel Group - 7-26-13 - NF Khan Assal Raid.txt,SITE Intel Group - 7-3-13 - Himam News Video Syria NF Trash Collection.txt,SITE Intel Group - 7-30-13 - NF Raid Deraa Kills 300 Khan Assal.txt,SITE Intel Group - 7-31-13 - HNA Video 7 NF Restoring Power.txt,SITE Intel Group - 7-9-13 - NF Aleppo Attacks Joint ASIM.txt,SITE Intel Group - 8-13-13 - NF Aleppo Ops.txt,SITE Intel Group - 8-14-13 - HNA Video Liberated Dahra Abd Rabbo.txt,SITE Intel Group - 8-14-13 - NF SB Deir Zour Raids Attacks.txt,SITE Intel Group - 8-15-13 - NF Video IED Series 2.txt,SITE Intel Group - 8-16-13 - HNA Video NF Food Homs.txt,SITE Intel Group - 8-19-13 - NF Video SB Raid Damascus.txt,SITE Intel Group - 8-20-13 - NF SB Hama 3 Day Clashes Idlib.txt,SITE Intel Group - 8-21-13 - HNA Video Visit Kitchen NF.txt,SITE Intel Group - 8-25-13 - NF Julani Audio Eye for Eye.txt,SITE Intel Group - 8-26-2013 - Nusra Eid al-Fitr Sermon.txt,SITE Intel Group - 8-29-13 - NF First Attacks Eye for Eye Campaign.txt,SITE Intel Group - 8-30-13 - NF Barrage Rockets Raid Killing 21.txt,SITE Intel Group - 8-30-13 - NF Video Khan Assal Raid.txt,SITE Intel Group - 8-5-13 - HNA NF Video Water Hama.txt,SITE Intel Group - 8-5-13 - NF Busra Harir Update Deraa.txt,SITE Intel Group - 8-6-13 - NF Fighter German Member Story.txt,SITE Intel Group - 8-9-13 - NF Latakia Liberate Villages.txt,SITE Intel Group - 8-9-13 - NF Video Raid Binnish Housing Idlib.txt,SITE Intel Group - 9-10-13 - NF Video Determination Men Homs.txt,SITE Intel Group - 9-11-13 - NF Mortars Rockets Bombs.txt,SITE Intel Group - 9-13-13 - NF SB Raid Deir Zour Airport.txt,SITE Intel Group - 9-17-13 - NF Joint Op Ahrar Sham Homs Hits Hama.txt,SITE Intel Group - 9-19-13 - NF Video Manufacturing Faisal Rockets.txt,SITE Intel Group - 9-20-13 - NF Rockets Aleppo.txt,SITE Intel Group - 9-24-13 - NF Rockets Raid Deraa Deir Zour.txt,SITE Intel Group - 9-25-13 - NF Video Raid Huweiqa.txt,SITE Intel Group - 9-30-13 - NF Attack Border Free Female Prisoner.txt,SITE Intel Group - 9-4-13 - NF SB Raid Rocket Strikes.txt,SITE Intel Group - 9-5-13 - NF Killing Syrian NDF Commander.txt,SITE Intel Group - 9-6-13 - NF Kills Hama Governor Rockets Homs.txt
SITE Intel Group - 10-14-13 - NF Video SB Tama Barrier.txt,0.312455056,0.534764263,0.487759758,0.466065153,0.47798826,0.562347295,0.425005356,0.494207446,0.528898314,0.455051276,0,0.395290611,0.449812738,0.406807915,0.397518093,0.400042787,0.245549484,0.42843774,0.694503589,0.454255228,0.406283118,0.319247679,0.403422875,0.467416377,0.277003601,0.63752004,0.440769363,0.482817713,0.386468151,0.500324093,0.646044588,0.28632075,0.693103151,0.334229292,0.484619234,0.548803517,0.533911348,0.488401164,0.462117287,0.47670538,0.406973425,0.537915362,0.435585316,0.535892246,0.467060589,0.54038213,0.382329736,0.52542758,0.43229217,0.348924244,0.52053186,0.405508176,0.426917392,0.553269219,0.27090543,0.400391488,0.603343864,0.418169418,0.431046875,0.474656674,0.465364032,0.422724762,0.425371455,0.535644028,0.433649146,0.456559851,0.46197138,0.483830767,0.475066668,0.592377902,0.398575555,0.461290163,0.471429175,0.670653383,0.409950504,0.326359725,0.584260022,0.459365348,0.576010626,0.412876151,0.480560399,0.397458036,0.449738289,0.430560261,0.423094377,0.638648432,0.446292389,0.498703524,0.545863497,0.418065302,0.707129448,0.465235787,0.45607378,0.403924965,0.566895789,0.48550374,0.386199872,0.373971011,0.43708208,0.405362006,0.548555718,0.447492914,0.461169719,0.482000797,0.579764944,0.333796511,0.457099784,0.504260977,0.455279777,0.504549069,0.507900757,0.463189942,0.559444622,0.404243437,0.433625103,0.57856637,0.47446022
SITE Intel Group - 10-21-13 - NF SB Raid Sniping Syria.txt,0.376689713,0.438094539,0.322930718,0.345225798,0.351277808,0.553499229,0.257221264,0.374723449,0.429703747,0.164353269,0.395290611,0,0.251680473,0.421980268,0.110380563,0.109706142,0.427010917,0.140503953,0.678061702,0.18353536,0.491008665,0.478852735,0.268083707,0.230330199,0.363510495,0.583200074,0.185327889,0.296970536,0.150046156,0.222606312,0.618391195,0.408686049,0.685241538,0.469886367,0.422100188,0.308174562,0.467259978,0.468291351,0.283995559,0.509454537,0.521366538,0.571227592,0.416361505,0.405459969,0.332354746,0.634033615,0.206560626,0.556014341,0.22704083,0.440267473,0.556107149,0.198921205,0.195911545,0.374838041,0.431456641,0.199077119,0.480052497,0.259269363,0.229884513,0.357126047,0.271847077,0.224352238,0.23392418,0.509039402,0.512108737,0.261882658,0.263871037,0.319121889,0.335759187,0.636792839,0.225830514,0.362611036,0.575492139,0.693852417,0.210556677,0.482843879,0.649865931,0.482462651,0.623848549,0.514537127,0.488341842,0.207736614,0.278304334,0.454831186,0.178814277,0.616122052,0.221150274,0.301904218,0.519957043,0.182260827,0.685153352,0.467077818,0.528389243,0.194018416,0.598527111,0.499812217,0.428155982,0.168935974,0.173492111,0.403821466,0.506240688,0.253237106,0.55876715,0.339915444,0.540297855,0.389556295,0.136580048,0.307699084,0.206282894,0.552626776,0.285068769,0.164832976,0.529818022,0.161337812,0.172575172,0.361353453,0.24390879
SITE Intel Group - 10-23-13 - NF Pharma Factory Dmscs 250 DZ.txt,0.455560614,0.398755348,0.376909607,0.371828997,0.385611245,0.529418402,0.300133831,0.395963086,0.437687258,0.292862631,0.449812738,0.251680473,0,0.528319132,0.253624619,0.29137828,0.515159719,0.304766889,0.690103377,0.284700929,0.547963958,0.507525403,0.320973805,0.331280161,0.358758103,0.55079949,0.234717563,0.411065412,0.273022018,0.367614392,0.606653658,0.481240114,0.658723268,0.504410547,0.478406939,0.338337034,0.490729564,0.476317568,0.366016528,0.516559014,0.51103122,0.553302809,0.495026398,0.442878492,0.394787623,0.621699253,0.296780008,0.543700157,0.349380297,0.480080067,0.592355994,0.328414462,0.333167958,0.434955224,0.493273738,0.303488451,0.425167106,0.328261623,0.325503293,0.391833694,0.353539249,0.346068966,0.365471443,0.582097751,0.554228884,0.329481941,0.358471284,0.37273178,0.3899326,0.603425536,0.326346738,0.438423775,0.595084183,0.68187614,0.335315911,0.572884771,0.653463719,0.551008805,0.637902567,0.520459395,0.513860798,0.286137774,0.328323459,0.485996691,0.303286186,0.597498423,0.335346108,0.368441924,0.527195158,0.298255841,0.673939265,0.526018247,0.515037971,0.313465512,0.611138411,0.573822925,0.525715147,0.320042811,0.320871076,0.44519767,0.572446866,0.350236312,0.626979831,0.39146789,0.506562218,0.464570666,0.31844,0.396740528,0.34257938,0.539047878,0.395271216,0.274115864,0.512021362,0.316150978,0.315429977,0.489193513,0.3772082
SITE Intel Group - 10-25-13 - NF Video Interview Sami Aridi.txt,0.408719102,0.608169713,0.585072756,0.55067138,0.574781555,0.734958374,0.497791954,0.595918864,0.647242977,0.473155067,0.406807915,0.421980268,0.528319132,0,0.437618261,0.414758558,0.33169439,0.458855633,0.835996454,0.481043415,0.557694563,0.415824771,0.449006312,0.530219943,0.34731172,0.697620836,0.480350544,0.515918714,0.44068618,0.533808341,0.784935247,0.346583756,0.719800755,0.509146336,0.582566183,0.582533642,0.6831053,0.620335341,0.505745529,0.591473278,0.569994703,0.695970494,0.563558484,0.62115989,0.50634425,0.761215184,0.418805758,0.671198939,0.486589439,0.447295307,0.512694566,0.427825567,0.436813744,0.599816133,0.242920326,0.440767279,0.680408253,0.484634349,0.477125611,0.5686808,0.513403179,0.462482241,0.466882364,0.431220467,0.616487227,0.50986014,0.475058051,0.546516512,0.511416899,0.801221186,0.444291939,0.552923329,0.68827208,0.84361587,0.441476518,0.518453919,0.732976506,0.383795151,0.656798368,0.547667172,0.365046433,0.446837358,0.47434856,0.488299403,0.455288897,0.775875396,0.481096751,0.571501577,0.667048735,0.442482411,0.84752269,0.511483191,0.626474123,0.438861778,0.635716838,0.56702562,0.276335651,0.433675632,0.486611496,0.472622547,0.586705238,0.493455884,0.530457144,0.511818331,0.678014013,0.389749752,0.493914215,0.556390496,0.481398331,0.544563069,0.572118531,0.468057854,0.688702846,0.419198533,0.476609561,0.624737584,0.537326952
SITE Intel Group - 10-29-13 - NF Bombings Mortars Killing Dozens.txt,0.396881625,0.452050693,0.329944092,0.342526573,0.34889306,0.567185683,0.242742928,0.363091977,0.47325694,0.178005533,0.397518093,0.110380563,0.253624619,0.437618261,0,0.024928798,0.423259035,0.168780676,0.740898455,0.201703125,0.529279629,0.473851055,0.289602634,0.176797731,0.401712711,0.596621913,0.158236907,0.293087889,0.146241367,0.223575655,0.611643175,0.398199761,0.682492158,0.47047388,0.440876649,0.331744994,0.505599877,0.488978946,0.280590334,0.513404805,0.55992583,0.586065781,0.440948222,0.402815626,0.333689678,0.647382723,0.19880283,0.558024395,0.196107243,0.445252801,0.556596289,0.155567435,0.18191593,0.408373942,0.430247029,0.188731299,0.493200909,0.22941264,0.212934828,0.335913298,0.253916306,0.190796841,0.191097482,0.526840106,0.520231185,0.208721977,0.231528807,0.328282757,0.312777416,0.678147959,0.203157358,0.388685311,0.62149546,0.736181848,0.196592442,0.523861841,0.635931914,0.503523898,0.658069186,0.521891018,0.503202919,0.196912647,0.290611266,0.484279325,0.179420841,0.642930744,0.210689205,0.287957885,0.541870986,0.168066258,0.708458341,0.479729208,0.537657902,0.171483343,0.636561688,0.506643716,0.430320046,0.151071973,0.159775316,0.421614646,0.5248648,0.248487283,0.579268548,0.373509448,0.567740252,0.40501335,0.111435572,0.342202384,0.187707886,0.523993946,0.294184474,0.158412237,0.576230796,0.143463392,0.153087888,0.378718752,0.212763246
SITE Intel Group - 10-30-13 - NF Destroy Jet Aleppo.txt,0.399617546,0.468468464,0.343713555,0.347638199,0.361104088,0.584006126,0.252909118,0.371170926,0.496119811,0.181475091,0.400042787,0.109706142,0.29137828,0.414758558,0.024928798,0,0.4159867,0.166860695,0.74436143,0.217724475,0.526389132,0.484104033,0.294135132,0.182343739,0.413467032,0.605652035,0.172217793,0.282367498,0.148811191,0.226945041,0.633303887,0.399821808,0.687637592,0.474231845,0.433118718,0.33858934,0.510178481,0.493381218,0.276678059,0.526005335,0.566453551,0.593732664,0.442642465,0.41180436,0.328063127,0.660077256,0.20498303,0.568842303,0.198269096,0.452268183,0.557584411,0.159626441,0.189597761,0.403313951,0.424248375,0.203410639,0.511155257,0.249682552,0.236004957,0.34013603,0.269047322,0.197090898,0.20141379,0.507848789,0.521366037,0.225917464,0.245195634,0.335713227,0.323329682,0.678194168,0.208393416,0.406582274,0.627812706,0.74395725,0.20564465,0.51585062,0.65324415,0.497014604,0.652695664,0.524147405,0.479636178,0.210288384,0.295829061,0.475102433,0.177009017,0.67165186,0.218397055,0.293450644,0.545189361,0.180045571,0.735325418,0.473182247,0.540037968,0.175810252,0.631733281,0.499345884,0.414793641,0.147926761,0.146721199,0.422039391,0.531507447,0.2503488,0.587010243,0.375738715,0.584804785,0.395752872,0.114657605,0.350446934,0.199124431,0.532032959,0.285009496,0.156984986,0.585069708,0.1459726,0.151723316,0.374002311,0.222983559
SITE Intel Group - 10-30-13 - NF Video Interview SB Assim.txt,0.36227942,0.620913121,0.555945534,0.545819447,0.548597423,0.696886125,0.472833286,0.593943261,0.642114442,0.475183677,0.245549484,0.427010917,0.515159719,0.33169439,0.423259035,0.4159867,0,0.46323511,0.833173254,0.48961021,0.520805109,0.41505895,0.466971165,0.517459329,0.293444268,0.690832009,0.482868282,0.522801938,0.43246874,0.525394613,0.769968933,0.178117365,0.730682116,0.426514943,0.543339229,0.58775422,0.662078036,0.603659482,0.488918902,0.597212274,0.480081329,0.693271614,0.538536857,0.58580958,0.491540477,0.718259452,0.413140068,0.663221169,0.43785163,0.390031408,0.504548313,0.41279871,0.43257935,0.599055535,0.259875942,0.433363795,0.683367721,0.477227468,0.460335145,0.520130012,0.507507651,0.446488763,0.441553707,0.574244674,0.559280973,0.493632315,0.472603288,0.557632588,0.536543308,0.768529196,0.436433262,0.545686334,0.668592384,0.83248801,0.430338987,0.458885569,0.734755498,0.469692288,0.693980851,0.522843542,0.509354588,0.440043723,0.489004113,0.508221734,0.437143329,0.765939824,0.469605433,0.55311984,0.653429552,0.424402494,0.83400847,0.51757507,0.602731946,0.4134474,0.640278575,0.579098846,0.299255801,0.423109551,0.475138611,0.463342664,0.617346187,0.481889839,0.495284988,0.531106158,0.675613756,0.388196113,0.483794585,0.556377096,0.506533186,0.542869368,0.572260487,0.473166037,0.671254925,0.421265455,0.469753322,0.627174096,0.536827011
SITE Intel Group - 10-7-13 - NF 100 Killed Aleppo Deraa.txt,0.389525636,0.436769757,0.295980128,0.340455623,0.352457895,0.563197316,0.273685177,0.370065624,0.431684225,0.208913861,0.42843774,0.140503953,0.304766889,0.458855633,0.168780676,0.166860695,0.46323511,0,0.625220787,0.252776404,0.517229755,0.501771928,0.28104739,0.247119424,0.423041571,0.554252154,0.234661579,0.311181573,0.174387219,0.2409712,0.608116127,0.45521622,0.671906172,0.502318405,0.43865508,0.358866938,0.433477944,0.458813444,0.278753532,0.510469479,0.529279455,0.545824069,0.429043102,0.433513919,0.345594209,0.600564524,0.221835142,0.524204219,0.253294949,0.47509701,0.543629389,0.241373537,0.24414276,0.396853027,0.48275691,0.213476112,0.478714666,0.267482116,0.26879969,0.36267964,0.261981828,0.233664211,0.274258161,0.505824214,0.512116845,0.281540926,0.295636465,0.309984499,0.350704054,0.610561664,0.239284973,0.331113874,0.543993459,0.637411171,0.213017966,0.503177882,0.624800557,0.518206925,0.61674422,0.513836398,0.506151491,0.223244966,0.268474302,0.477928821,0.189969944,0.643493395,0.207319437,0.282614645,0.536691581,0.233460047,0.67329416,0.482448282,0.533112623,0.212090558,0.608702796,0.520502483,0.48171263,0.17815894,0.174530086,0.41770757,0.53247598,0.286885587,0.56162682,0.340871661,0.539642493,0.429851471,0.195077401,0.341202971,0.179687426,0.580332411,0.247219449,0.188206671,0.55166527,0.166901245,0.175549511,0.342968772,0.25747176
SITE Intel Group - 11-1-13 - NF Video IED Series 3.txt,0.572745034,0.651034381,0.641478595,0.665076439,0.62258228,0.578039086,0.662626291,0.666461617,0.632983987,0.691601953,0.694503589,0.678061702,0.690103377,0.835996454,0.740898455,0.74436143,0.833173254,0.625220787,0,0.719992662,0.600875604,0.623744851,0.686171818,0.668098005,0.719972924,0.661709855,0.703225427,0.674919915,0.634470203,0.668534627,0.65401144,0.847970293,0.772670575,0.699573309,0.772775542,0.718281028,0.622759977,0.606003447,0.687293567,0.658140446,0.584213685,0.602324818,0.716536184,0.696748443,0.731864122,0.47336258,0.750478812,0.48587169,0.740217642,0.61386076,0.785155178,0.763888316,0.750077403,0.722610385,0.736409563,0.70385111,0.649419646,0.686098454,0.736904951,0.659032728,0.65565168,0.719625331,0.760469889,0.736445778,0.690162235,0.682392283,0.756530367,0.58903109,0.677298782,0.508910783,0.724095644,0.711551189,0.563879466,0.315764534,0.700407199,0.558141748,0.306581851,0.78000269,0.596631754,0.583140702,0.771017807,0.705750829,0.679253798,0.637142325,0.681762973,0.610534098,0.698259451,0.598049168,0.691503725,0.716863633,0.262721419,0.662671186,0.569281546,0.712726268,0.719366584,0.684798029,0.832061633,0.712560063,0.650241012,0.625860485,0.657488173,0.707840019,0.858514332,0.697761652,0.673518696,0.671097997,0.710559503,0.681443238,0.707536266,0.738110622,0.628746596,0.713872359,0.586396953,0.664753125,0.680864489,0.611329601,0.662920089
SITE Intel Group - 11-13-13 - NF Rashidiya Liberation.txt,0.438848154,0.445476337,0.397248054,0.383675308,0.425811013,0.587864289,0.307958312,0.4347236,0.447685423,0.214512295,0.454255228,0.18353536,0.284700929,0.481043415,0.201703125,0.217724475,0.48961021,0.252776404,0.719992662,0,0.530362509,0.508086459,0.293944902,0.304748389,0.375410597,0.588534939,0.194656401,0.343593281,0.236033076,0.315441334,0.653396765,0.460884922,0.684143941,0.496925818,0.488147654,0.303614965,0.513302548,0.472104352,0.357202618,0.502824508,0.536727564,0.578651505,0.459723207,0.467617993,0.407894024,0.637712794,0.293602252,0.556884861,0.307814451,0.500089206,0.561488404,0.285790938,0.294525143,0.429556492,0.475495524,0.274038014,0.495003664,0.321575416,0.295388994,0.406942667,0.325196966,0.296035898,0.310476163,0.523538204,0.540774996,0.323969017,0.334464066,0.342187752,0.375757381,0.631459177,0.320674877,0.390800667,0.592022123,0.711320786,0.298829102,0.536308814,0.670215711,0.513667676,0.647782328,0.535745881,0.536758638,0.263053735,0.303696224,0.491084902,0.253787242,0.614511284,0.282410201,0.342855392,0.537959771,0.210161098,0.72135259,0.510550743,0.553292934,0.271035961,0.636818818,0.542057554,0.476159802,0.275273797,0.281530325,0.442217857,0.539063447,0.298801718,0.591856964,0.378083437,0.551744905,0.450674847,0.22643969,0.345406097,0.293439847,0.575397769,0.380956031,0.21345158,0.492487822,0.266678657,0.257810428,0.451795114,0.324831029
SITE Intel Group - 11-15-13 - NF Video SB Deir Zour Airport.txt,0.380837506,0.533723058,0.545967992,0.555172239,0.538333952,0.505228403,0.489720797,0.605551632,0.559175989,0.514509097,0.406283118,0.491008665,0.547963958,0.557694563,0.529279629,0.526389132,0.520805109,0.517229755,0.600875604,0.530362509,0,0.416712203,0.533407078,0.507681668,0.410647502,0.620095206,0.510705665,0.544980381,0.489937596,0.552402901,0.694445176,0.54815195,0.685455699,0.43422105,0.558823258,0.553370597,0.478455565,0.478819119,0.569178958,0.51441491,0.409473979,0.477870594,0.548500188,0.577154207,0.570883628,0.475285171,0.541743412,0.453901637,0.581077422,0.419191585,0.573957278,0.53716917,0.545183818,0.547121175,0.444517803,0.528472251,0.599529366,0.520926519,0.538271676,0.534127791,0.56952068,0.558989422,0.551323818,0.554217399,0.439764513,0.552256979,0.558594933,0.527726576,0.537016751,0.466835788,0.528910098,0.56756713,0.476229169,0.505578245,0.523121964,0.369845443,0.539067107,0.557014661,0.544431279,0.389618864,0.548080335,0.533675057,0.550407628,0.45280301,0.542851262,0.585526048,0.575462052,0.568571063,0.530582624,0.521061682,0.613797399,0.475969792,0.343462941,0.518859485,0.63363462,0.58107167,0.518742888,0.52222963,0.540942844,0.439609958,0.577324798,0.530044391,0.540952838,0.542293781,0.599219048,0.350929827,0.541391958,0.364353148,0.538611455,0.586134848,0.534512775,0.528972609,0.482202316,0.498070333,0.531892004,0.629274541,0.557674377
SITE Intel Group - 11-18-13 - NF Video SB Revenge Rankus.txt,0.328740439,0.564746271,0.549755801,0.54453112,0.549901358,0.566540258,0.499739376,0.601196627,0.571388626,0.503304725,0.319247679,0.478852735,0.507525403,0.415824771,0.473851055,0.484104033,0.41505895,0.501771928,0.623744851,0.508086459,0.416712203,0,0.463199269,0.50643172,0.324492811,0.639488358,0.500785265,0.488570762,0.437686395,0.529517132,0.659506383,0.421919429,0.663773149,0.439279683,0.559778477,0.582137773,0.581811755,0.541614394,0.550982516,0.53476443,0.441310769,0.589616569,0.513160258,0.580266808,0.52987271,0.543313885,0.469207458,0.522437813,0.523364249,0.388338484,0.540275317,0.483360797,0.505806408,0.590932632,0.314404597,0.495551365,0.63660127,0.510004373,0.507835238,0.520010637,0.524932692,0.516285276,0.49922292,0.526282449,0.520008524,0.515740709,0.513498545,0.533583816,0.49419509,0.600294768,0.473793971,0.549590183,0.549503134,0.640707172,0.489726985,0.36174894,0.563326805,0.524914296,0.576545618,0.44365995,0.492109351,0.495412633,0.501171987,0.466443962,0.513844379,0.638907356,0.549577958,0.549465796,0.577499011,0.492629623,0.644358377,0.514882423,0.458901476,0.484317768,0.603325954,0.501646287,0.439720296,0.476685078,0.510812067,0.440874807,0.570241817,0.507087071,0.543975992,0.522254557,0.615820464,0.392454273,0.522273791,0.491795023,0.52089147,0.526886571,0.554272136,0.524523616,0.555740718,0.462425965,0.496204108,0.603684554,0.500170438
SITE Intel Group - 11-20-13 - NF Report Aleppo Clashes.txt,0.361633348,0.363525767,0.395722419,0.32183693,0.419410509,0.557248191,0.288404738,0.41833604,0.400928415,0.338874564,0.403422875,0.268083707,0.320973805,0.449006312,0.289602634,0.294135132,0.466971165,0.28104739,0.686171818,0.293944902,0.533407078,0.463199269,0,0.349283893,0.345688635,0.601285156,0.257433014,0.402203816,0.248584135,0.401730996,0.645128881,0.414452485,0.681369925,0.463923029,0.502809627,0.453163847,0.488074384,0.500697882,0.339841453,0.502706798,0.481211538,0.572909142,0.486473597,0.441894852,0.423102433,0.62011939,0.289604034,0.496766901,0.316331865,0.43098901,0.540991903,0.314628267,0.332912568,0.464813741,0.422122566,0.288921551,0.39963097,0.334138929,0.307808908,0.43070598,0.337249143,0.328015956,0.359622252,0.56501198,0.526023111,0.358480143,0.365388288,0.324948027,0.395881023,0.636101464,0.334288976,0.433768448,0.61001025,0.671842856,0.260925773,0.513311597,0.64646856,0.500617697,0.629925349,0.492259637,0.459780273,0.236309385,0.2401148,0.455353079,0.266262491,0.627266413,0.304974091,0.332170995,0.494752185,0.309831971,0.718789866,0.502699576,0.514884008,0.297310331,0.55350847,0.568770034,0.42640339,0.329672619,0.283409446,0.371638332,0.549236341,0.36131099,0.551981226,0.362318512,0.461199962,0.403923636,0.34758976,0.445866103,0.337707467,0.533343436,0.426857273,0.322665561,0.536933855,0.316478565,0.278369724,0.453156503,0.385103126
